DATE,price,volume
1489313991,1180.5,0.0001
1489313993,1180.5,0.0001
1489313995,1180.5,0.0001
1489313997,1180.5,0.0001
1489313998,1180.5,0.0001
1489314001,1180.5,0.0001
1489314007,1175.7,0.0014
1489314011,1180.5,0.0001
1489314013,1180.5,0.0001
1489314015,1180.5,0.0001
1489314017,1180.5,0.0001
1489314019,1180.5,0.0001
1489314021,1180.5,0.0001
1489314022,1180.5,0.0001
1489314024,1180.5,0.0001
1489314026,1180.5,0.0001
1489314028,1180.5,0.0001
1489314030,1180.5,0.0001
1489314031,1180.5,0.0001
1489314033,1180.5,0.0001
1489314036,1180.5,0.0001
1489314042,1175.7,0.0014
1489314046,1180.5,0.0001
1489314048,1180.5,0.0001
1489314050,1180.5,0.0001
1489314051,1180.5,0.0001
1489314054,1180.5,0.0001
1489314055,1180.5,0.0001
1489314057,1180.5,0.0001
1489314059,1180.5,0.0001
1489314061,1180.5,0.0001
1489314063,1180.5,0.0001
1489314064,1180.5,0.0001
1489314066,1180.5,0.0001
1489314068,1180.5,0.0001
1489314071,1180.5,0.0001
1489314076,1175.7,0.0014
1489314081,1180.5,0.0001
1489314083,1180.5,0.0001
1489314085,1180.5,0.0001
1489314086,1180.5,0.0001
1489314089,1180.5,0.0001
1489314090,1180.5,0.0001
1489314092,1180.5,0.0001
1489314094,1180.5,0.0001
1489314096,1180.5,0.0001
1489314098,1180.5,0.0001
1489314099,1180.5,0.0001
1489314101,1180.5,0.0001
1489314103,1180.5,0.0001
1489314106,1180.5,0.0001
1489314111,1175.7,0.0014
1489314116,1180.5,0.0001
1489314118,1180.5,0.0001
1489314119,1180.5,0.0001
1489314121,1180.5,0.0001
1489314124,1180.5,0.0001
1489314125,1180.5,0.0001
1489314127,1180.5,0.0001
1489314129,1180.5,0.0001
1489314131,1180.5,0.0001
1489314133,1180.5,0.0001
1489314134,1180.5,0.0001
1489314136,1175.7,0.0552
1489314137,1180.5,0.0001
1489314138,1180.5,0.0001
1489314140,1180.5,0.0001
1489314141,1175.5,0.2291
1489314146,1175.1,0.1
1489314146,1175,0.0014
1489314151,1180.5,0.0001
1489314153,1180.5,0.0001
1489314155,1180,0.0001
1489314156,1180,0.0001
1489314158,1180,0.0001
1489314160,1180,0.0001
1489314162,1180,0.0001
1489314164,1180,0.0001
1489314166,1180,0.0001
1489314168,1180,0.0001
1489314169,1180,0.0001
1489314171,1180,0.0001
1489314173,1180,0.0001
1489314175,1180,0.0001
1489314181,1175,0.0014
1489314186,1180,0.0001
1489314188,1180,0.0001
1489314190,1180,0.0001
1489314191,1180,0.0001
1489314193,1180,0.0001
1489314195,1180,0.0001
1489314197,1180,0.0001
1489314199,1180,0.0001
1489314201,1180,0.0001
1489314203,1180,0.0001
1489314204,1180,0.0001
1489314206,1180,0.0001
1489314208,1180,0.0001
1489314210,1180,0.0001
1489314216,1175,0.0014
1489314221,1180,0.0001
1489314223,1180,0.0001
1489314224,1180,0.0001
1489314226,1180,0.0001
1489314228,1180,0.0001
1489314230,1180,0.0001
1489314232,1180,0.0001
1489314234,1180,0.0001
1489314236,1180,0.0001
1489314238,1180,0.0001
1489314239,1180,0.0001
1489314241,1180,0.0001
1489314243,1180,0.0001
1489314245,1180,0.0001
1489314251,1175,0.0014
1489314256,1180,0.0001
1489314257,1180,0.0001
1489314259,1180,0.0001
1489314261,1180,0.0001
1489314263,1180,0.0001
1489314265,1180,0.0001
1489314267,1180,0.0001
1489314269,1180,0.0001
1489314271,1180,0.0001
1489314272,1180,0.0001
1489314274,1180,0.0001
1489314276,1180,0.0001
1489314278,1180,0.0001
1489314280,1180,0.0001
1489314286,1175,0.0014
1489314291,1180,0.0001
1489314292,1180,0.0001
1489314294,1180,0.0001
1489314296,1180,0.0001
1489314298,1180,0.0001
1489314300,1180,0.0001
1489314302,1180,0.0001
1489314304,1180,0.0001
1489314306,1180,0.0001
1489314307,1180,0.0001
1489314309,1180,0.0001
1489314311,1180,0.0001
1489314313,1180,0.0001
1489314315,1180,0.0001
1489314322,1175,0.0014
1489314326,1180,0.0001
1489314327,1180,0.0001
1489314329,1180,0.0001
1489314331,1180,0.0001
1489314333,1180,0.0001
1489314335,1180,0.0001
1489314337,1180,0.0001
1489314339,1180,0.0001
1489314341,1180,0.0001
1489314342,1180,0.0001
1489314344,1180,0.0001
1489314346,1180,0.0001
1489314348,1180,0.0001
1489314350,1180,0.0001
1489314356,1175,0.0014
1489314361,1180,0.0001
1489314362,1180,0.0001
1489314365,1180,0.0001
1489314366,1180,0.0001
1489314368,1180,0.0001
1489314370,1180,0.0001
1489314372,1180,0.0001
1489314374,1180,0.0001
1489314376,1180,0.0001
1489314377,1180,0.0001
1489314380,1180,0.0001
1489314381,1180,0.0001
1489314383,1180,0.0001
1489314385,1180,0.0001
1489314391,1175,0.0014
1489314395,1180,0.0001
1489314397,1180,0.0001
1489314399,1180,0.0001
1489314401,1180,0.0001
1489314403,1180,0.0001
1489314405,1180,0.0001
1489314407,1180,0.0001
1489314409,1180,0.0001
1489314411,1180,0.0001
1489314412,1180,0.0001
1489314414,1180,0.0001
1489314416,1180,0.0001
1489314418,1180,0.0001
1489314420,1180,0.0001
1489314427,1175,0.0014
1489314431,1180,0.0001
1489314433,1180,0.0001
1489314435,1180,0.0001
1489314436,1180,0.0001
1489314438,1180,0.0001
1489314440,1180,0.0001
1489314442,1180,0.0001
1489314444,1180,0.0001
1489314446,1180,0.0001
1489314447,1180,0.0001
1489314449,1180,0.0001
1489314451,1180,0.0001
1489314453,1180,0.0001
1489314455,1180,0.0001
1489314461,1175,0.0014
1489314465,1180,0.0001
1489314467,1180,0.0001
1489314469,1180,0.0001
1489314471,1180,0.0001
1489314473,1180,0.0001
1489314475,1180,0.0001
1489314477,1180,0.0001
1489314479,1180,0.0001
1489314481,1180,0.0001
1489314482,1180,0.0001
1489314484,1180,0.0001
1489314486,1180,0.0001
1489314488,1180,0.0001
1489314490,1180,0.0001
1489314497,1175,0.0014
1489314501,1180,0.0001
1489314502,1180,0.0001
1489314504,1180,0.0001
1489314506,1180,0.0001
1489314508,1180,0.0001
1489314510,1180,0.0001
1489314512,1180,0.0001
1489314514,1180,0.0001
1489314515,1175,0.1
1489314516,1180,0.0001
1489314518,1180,0.0001
1489314519,1180,0.0001
1489314521,1180,0.0001
1489314523,1180,0.0001
1489314525,1180,0.0001
1489314531,1175,0.0014
1489314535,1180,0.0001
1489314537,1180,0.0001
1489314540,1180,0.0001
1489314541,1180,0.0001
1489314543,1180,0.0001
1489314545,1180,0.0001
1489314548,1180,0.0001
1489314549,1180,0.0001
1489314551,1180,0.0001
1489314552,1180,0.0001
1489314554,1180,0.0001
1489314556,1180,0.0001
1489314558,1180,0.0001
1489314560,1180,0.0001
1489314566,1175,0.0014
1489314570,1180,0.0001
1489314572,1180,0.0001
1489314574,1180,0.0001
1489314577,1180,0.0001
1489314578,1180,0.0001
1489314581,1180,0.0001
1489314582,1180,0.0001
1489314584,1180,0.0001
1489314586,1180,0.0001
1489314588,1180,0.0001
1489314589,1180,0.0001
1489314591,1180,0.0001
1489314593,1180,0.0001
1489314595,1180,0.0001
1489314601,1175,0.0014
1489314605,1180,0.0001
1489314607,1180,0.0001
1489314609,1180,0.0001
1489314611,1180,0.0001
1489314613,1180,0.0001
1489314615,1180,0.0001
1489314617,1180,0.0001
1489314619,1180,0.0001
1489314621,1180,0.0001
1489314622,1180,0.0001
1489314624,1180,0.0001
1489314626,1180,0.0001
1489314628,1180,0.0001
1489314630,1180,0.0001
1489314636,1175,0.0014
1489314640,1180,0.0001
1489314642,1180,0.0001
1489314644,1180,0.0001
1489314646,1180,0.0001
1489314648,1180,0.0001
1489314650,1180,0.0001
1489314652,1180,0.0001
1489314654,1180,0.0001
1489314656,1180,0.0001
1489314657,1180,0.0001
1489314659,1180,0.0001
1489314661,1180,0.0001
1489314663,1180,0.0001
1489314665,1180,0.0001
1489314671,1175,0.0014
1489314935,1180,0.0001
1489314937,1180,0.0001
1489314938,1180,0.0001
1489314940,1180,0.0001
1489314942,1180,0.0001
1489314944,1180,0.0001
1489314946,1180,0.0001
1489314948,1180,0.0001
1489314949,1180,0.0001
1489314951,1180,0.0001
1489314953,1180,0.0001
1489314954,1180,0.0001
1489314956,1180,0.0001
1489314958,1180,0.0001
1489314964,1175,0.0014
1489314968,1180,0.0001
1489314970,1180,0.0001
1489314972,1180,0.0001
1489314974,1180,0.0001
1489314976,1180,0.0001
1489314978,1180,0.0001
1489314979,1180,0.0001
1489314981,1180,0.0001
1489314983,1180,0.0001
1489314985,1180,0.0001
1489314987,1180,0.0001
1489314988,1180,0.0001
1489314990,1180,0.0001
1489314993,1180,0.0001
1489314998,1175,0.0014
1489315003,1180,0.0001
1489315005,1180,0.0001
1489315006,1180,0.0001
1489315008,1180,0.0001
1489315010,1180,0.0001
1489315012,1180,0.0001
1489315014,1180,0.0001
1489315016,1180,0.0001
1489315018,1180,0.0001
1489315020,1180,0.0001
1489315021,1180,0.0001
1489315023,1180,0.0001
1489315025,1180,0.0001
1489315027,1180,0.0001
1489315033,1175,0.0014
1489315037,1180,0.0001
1489315039,1180,0.0001
1489315041,1180,0.0001
1489315043,1180,0.0001
1489315045,1180,0.0001
1489315047,1180,0.0001
1489315049,1180,0.0001
1489315050,1180,0.0001
1489315052,1180,0.0001
1489315054,1180,0.0001
1489315056,1180,0.0001
1489315058,1180,0.0001
1489315059,1180,0.0001
1489315062,1180,0.0001
1489315068,1175,0.0014
1489315072,1180,0.0001
1489315074,1180,0.0001
1489315076,1180,0.0001
1489315077,1180,0.0001
1489315080,1180,0.0001
1489315081,1180,0.0001
1489315083,1180,0.0001
1489315085,1180,0.0001
1489315087,1180,0.0001
1489315089,1180,0.0001
1489315090,1180,0.0001
1489315092,1180,0.0001
1489315094,1180,0.0001
1489315096,1180,0.0001
1489315102,1175,0.0014
1489315107,1180,0.0001
1489315108,1180,0.0001
1489315110,1180,0.0001
1489315112,1180,0.0001
1489315114,1180,0.0001
1489315116,1180,0.0001
1489315118,1180,0.0001
1489315120,1180,0.0001
1489315122,1180,0.0001
1489315123,1180,0.0001
1489315125,1180,0.0001
1489315127,1180,0.0001
1489315129,1180,0.0001
1489315131,1180,0.0001
1489315137,1175,0.0014
1489315141,1180,0.0001
1489315142,1175,0.0678
1489315143,1180,0.0001
1489315145,1180,0.0001
1489315147,1180,0.0001
1489315149,1180,0.0001
1489315151,1180,0.0001
1489315152,1180,0.0001
1489315154,1180,0.0001
1489315156,1179,0.0001
1489315158,1179,0.0001
1489315160,1179,0.0001
1489315161,1179,0.0001
1489315163,1179,0.0001
1489315166,1179,0.0001
1489315171,1174.5,0.0014
1489315176,1178,0.0001
1489315178,1178,0.0001
1489315179,1178,0.0001
1489315182,1178,0.0001
1489315183,1178,0.0001
1489315185,1178,0.0001
1489315187,1178,0.0001
1489315189,1178,0.0001
1489315191,1178,0.0001
1489315193,1178,0.0001
1489315194,1178,0.0001
1489315196,1178,0.0001
1489315198,1178,0.0001
1489315200,1178,0.0001
1489315206,1174.5,0.0014
1489315210,1178,0.0001
1489315212,1178,0.0001
1489315214,1178,0.0001
1489315216,1178,0.0001
1489315219,1178,0.0001
1489315220,1178,0.0001
1489315222,1178,0.0001
1489315224,1178,0.0001
1489315225,1178,0.0001
1489315227,1178,0.0001
1489315229,1178,0.0001
1489315231,1178,0.0001
1489315233,1178,0.0001
1489315235,1178,0.0001
1489315241,1174.5,0.0014
1489315245,1178,0.0001
1489315247,1178,0.0001
1489315249,1178,0.0001
1489315251,1178,0.0001
1489315253,1178,0.0001
1489315255,1178,0.0001
1489315256,1178,0.0001
1489315258,1178,0.0001
1489315260,1178,0.0001
1489315262,1178,0.0001
1489315264,1178,0.0001
1489315266,1178,0.0001
1489315267,1178,0.0001
1489315269,1178,0.0001
1489315275,1174.5,0.0014
1489315280,1178,0.0001
1489315281,1178,0.0001
1489315283,1178,0.0001
1489315285,1178,0.0001
1489315287,1178,0.0001
1489315289,1178,0.0001
1489315291,1178,0.0001
1489315293,1178,0.0001
1489315295,1178,0.0001
1489315296,1178,0.0001
1489315298,1178,0.0001
1489315300,1178,0.0001
1489315302,1178,0.0001
1489315304,1178,0.0001
1489315310,1174.5,0.0014
1489315314,1178,0.0001
1489315316,1178,0.0001
1489315318,1178,0.0001
1489315320,1178,0.0001
1489315322,1178,0.0001
1489315324,1178,0.0001
1489315325,1178,0.0001
1489315327,1178,0.0001
1489315329,1178,0.0001
1489315331,1178,0.0001
1489315333,1178,0.0001
1489315335,1178,0.0001
1489315337,1178,0.0001
1489315339,1178,0.0001
1489315344,1174.5,0.0014
1489315349,1178,0.0001
1489315351,1178,0.0001
1489315353,1178,0.0001
1489315355,1178,0.0001
1489315357,1178,0.0001
1489315358,1178,0.0001
1489315360,1178,0.0001
1489315362,1178,0.0001
1489315364,1178,0.0001
1489315366,1178,0.0001
1489315368,1178,0.0001
1489315370,1178,0.0001
1489315372,1178,0.0001
1489315374,1178,0.0001
1489315379,1174.5,0.0014
1489315383,1178,0.0001
1489315385,1178,0.0001
1489315387,1178,0.0001
1489315389,1178,0.0001
1489315391,1178,0.0001
1489315393,1178,0.0001
1489315395,1178,0.0001
1489315397,1178,0.0001
1489315399,1178,0.0001
1489315401,1178,0.0001
1489315403,1178,0.0001
1489315405,1178,0.0001
1489315406,1178,0.0001
1489315408,1178,0.0001
1489315414,1174.5,0.0014
1489315418,1178,0.0001
1489315420,1178,0.0001
1489315422,1178,0.0001
1489315423,1178,0.0001
1489315426,1178,0.0001
1489315428,1178,0.0001
1489315430,1178,0.0001
1489315432,1178,0.0001
1489315433,1178,0.0001
1489315435,1178,0.0001
1489315437,1178,0.0001
1489315439,1178,0.0001
1489315441,1178,0.0001
1489315443,1178,0.0001
1489315448,1174.5,0.0014
1489315453,1178,0.0001
1489315455,1178,0.0001
1489315456,1178,0.0001
1489315458,1178,0.0001
1489315461,1178,0.0001
1489315462,1178,0.0001
1489315464,1178,0.0001
1489315466,1178,0.0001
1489315468,1178,0.0001
1489315470,1178,0.0001
1489315472,1178,0.0001
1489315474,1178,0.0001
1489315475,1178,0.0001
1489315477,1178,0.0001
1489315483,1174.5,0.0014
1489315487,1178,0.0001
1489315489,1178,0.0001
1489315491,1178,0.0001
1489315493,1178,0.0001
1489315495,1178,0.0001
1489315497,1178,0.0001
1489315499,1178,0.0001
1489315501,1178,0.0001
1489315502,1178,0.0001
1489315504,1178,0.0001
1489315506,1178,0.0001
1489315508,1178,0.0001
1489315511,1178,0.0001
1489315513,1178,0.0001
1489315517,1174.5,0.0014
1489315522,1178,0.0001
1489315524,1178,0.0001
1489315526,1178,0.0001
1489315528,1178,0.0001
1489315530,1178,0.0001
1489315532,1178,0.0001
1489315534,1178,0.0001
1489315537,1178,0.0001
1489315537,1178,0.0001
1489315540,1178,0.0001
1489315541,1178,0.0001
1489315543,1178,0.0001
1489315546,1178,0.0001
1489315547,1178,0.0001
1489315552,1174.5,0.0014
1489315556,1178,0.0001
1489315558,1178,0.0001
1489315560,1178,0.0001
1489315562,1178,0.0001
1489315565,1178,0.0001
1489315568,1178,0.0001
1489315568,1178,0.0001
1489315570,1178,0.0001
1489315572,1178,0.08
1489315572,1178,0.0001
1489315575,1178,0.0001
1489315576,1178,0.0001
1489315579,1178,0.0001
1489315579,1178,0.0001
1489315582,1178,0.0001
1489315587,1174.5,0.0014
1489315591,1178,0.0001
1489315593,1178,0.0001
1489315595,1178,0.0001
1489315597,1178,0.0001
1489315599,1178,0.0001
1489315601,1178,0.0001
1489315603,1178,0.0001
1489315605,1178,0.0001
1489315607,1178,0.0001
1489315608,1178,0.0001
1489315611,1178,0.0001
1489315612,1178,0.0001
1489315615,1178,0.0001
1489315617,1178,0.0001
1489315621,1174.5,0.0014
1489315625,1178,0.0001
1489315627,1178,0.0001
1489315629,1178,0.0001
1489315631,1178,0.0001
1489315634,1178,0.0001
1489315636,1178,0.0001
1489315638,1178,0.0001
1489315640,1178,0.0001
1489315641,1178,0.0001
1489315643,1178,0.0001
1489315645,1178,0.0001
1489315648,1178,0.0001
1489315650,1178,0.0001
1489315652,1178,0.0001
1489315656,1174.5,0.0014
1489315660,1178,0.0001
1489315662,1178,0.0001
1489315664,1178,0.0001
1489315666,1178,0.0001
1489315668,1178,0.0001
1489315670,1178,0.0001
1489315672,1178,0.0001
1489315674,1178,0.0001
1489315676,1178,0.0001
1489315678,1178,0.0001
1489315680,1178,0.0001
1489315682,1178,0.0001
1489315684,1178,0.0001
1489315687,1178,0.0001
1489315690,1174.5,0.0014
1489315695,1178,0.0001
1489315697,1178,0.0001
1489315699,1178,0.0001
1489315701,1178,0.0001
1489315703,1178,0.0001
1489315705,1178,0.0001
1489315707,1178,0.0001
1489315709,1178,0.0001
1489315711,1178,0.0001
1489315712,1178,0.0001
1489315715,1178,0.0001
1489315716,1178,0.0001
1489315719,1178,0.0001
1489315721,1178,0.0001
1489315725,1174.5,0.0014
1489315729,1178,0.0001
1489315731,1178,0.0001
1489315733,1178,0.0001
1489315735,1178,0.0001
1489315737,1178,0.0001
1489315739,1178,0.0001
1489315742,1178,0.0001
1489315744,1178,0.0001
1489315746,1178,0.0001
1489315748,1178,0.0001
1489315748,1178,0.0001
1489315752,1178,0.0001
1489315752,1178,0.0001
1489315756,1178,0.0001
1489315759,1174.5,0.0014
1489315764,1178,0.0001
1489315766,1178,0.0001
1489315768,1178,0.0001
1489315770,1178,0.0001
1489315772,1178,0.0001
1489315774,1178,0.0001
1489315775,1178,0.0001
1489315778,1178,0.0001
1489315781,1178,0.0001
1489315783,1178,0.0001
1489315785,1178,0.0001
1489315785,1178,0.0001
1489315788,1178,0.0001
1489315790,1178,0.0001
1489315794,1174.5,0.0014
1489315798,1178,0.0001
1489315800,1178,0.0001
1489315802,1178,0.0001
1489315804,1178,0.0001
1489315807,1178,0.0001
1489315809,1178,0.0001
1489315811,1178,0.0001
1489315813,1178,0.0001
1489315816,1178,0.0001
1489315816,1178,0.0001
1489315819,1178,0.0001
1489315821,1178,0.0001
1489315823,1178,0.0001
1489315825,1178,0.0001
1489315829,1174.5,0.0014
1489315833,1178,0.0001
1489315835,1178,0.0001
1489315837,1178,0.0001
1489315839,1178,0.0001
1489315841,1178,0.0001
1489315844,1178,0.0001
1489315846,1178,0.0001
1489315848,1178,0.0001
1489315850,1178,0.0001
1489315852,1178,0.0001
1489315854,1178,0.0001
1489315856,1178,0.0001
1489315859,1178,0.0001
1489315861,1178,0.0001
1489315864,1174.5,0.0014
1489315867,1178,0.0001
1489315869,1178,0.0001
1489315872,1178,0.0001
1489315874,1178,0.0001
1489315876,1178,0.0001
1489315878,1178,0.0001
1489315879,1178,0.0001
1489315882,1178,0.0001
1489315885,1178,0.0001
1489315885,1178,0.0001
1489315889,1178,0.0001
1489315889,1178,0.0001
1489315893,1178,0.0001
1489315893,1178,0.0001
1489315898,1174.5,0.0014
1489315902,1178,0.0001
1489315904,1178,0.0001
1489315906,1178,0.0001
1489315908,1178,0.0001
1489315910,1178,0.0001
1489315913,1178,0.0001
1489315915,1178,0.0001
1489315917,1178,0.0001
1489315919,1178,0.0001
1489315921,1178,0.0001
1489315923,1178,0.0001
1489315925,1178,0.0001
1489315928,1178,0.0001
1489315930,1178,0.0001
1489315933,1174.5,0.0014
1489315937,1178,0.0001
1489315939,1178,0.0001
1489315941,1178,0.0001
1489315943,1178,0.0001
1489315945,1178,0.0001
1489315948,1178,0.0001
1489315950,1178,0.0001
1489315952,1178,0.0001
1489315954,1178,0.0001
1489315956,1178,0.0001
1489315958,1178,0.0001
1489315961,1178,0.0001
1489315963,1178,0.0001
1489315965,1178,0.0001
1489315969,1174.5,0.0014
1489315971,1178,0.0001
1489315974,1178,0.0001
1489315976,1178,0.0001
1489315978,1178,0.0001
1489315980,1178,0.0001
1489315983,1178,0.0001
1489315983,1178,0.0001
1489315987,1178,0.0001
1489315987,1178,0.0001
1489315991,1178,0.0001
1489315992,1178,0.0001
1489315995,1178,0.0001
1489315998,1178,0.0001
1489315999,1178,0.0001
1489316003,1174.5,0.0014
1489316006,1178,0.0001
1489316009,1178,0.0001
1489316011,1178,0.0001
1489316013,1178,0.0001
1489316015,1178,0.0001
1489316017,1178,0.0001
1489316019,1178,0.0001
1489316021,1178,0.0001
1489316024,1178,0.0001
1489316026,1178,0.0001
1489316029,1178,0.0001
1489316029,1178,0.0001
1489316032,1178,0.0001
1489316034,1178,0.0001
1489316038,1174.5,0.0014
1489316041,1178,0.0001
1489316044,1178,0.0001
1489316046,1178,0.0001
1489316048,1178,0.0001
1489316050,1178,0.0001
1489316052,1178,0.0001
1489316055,1178,0.0001
1489316058,1178,0.0001
1489316059,1178,0.0001
1489316061,1178,0.0001
1489316064,1178,0.0001
1489316066,1178,0.0001
1489316067,1178,0.2
1489316068,1178,0.0001
1489316070,1178,0.0001
1489316071,1178,0.1836
1489316074,1178,0.0001
1489316074,1174.5,0.0013
1489316078,1179,0.0001
1489316079,1178,0.0001
1489316082,1178,0.0001
1489316083,1178,0.0001
1489316087,1178,0.0001
1489316087,1178,0.0001
1489316091,1178,0.0001
1489316094,1178,0.0001
1489316094,1178,0.0001
1489316098,1178,0.0001
1489316100,1178,0.0001
1489316102,1178,0.0001
1489316103,1178,0.0001
1489316106,1178,0.0001
1489316110,1174.5,0.0014
1489316127,1178,0.0002
1489316131,1178,0.0001
1489316134,1178,0.0001
1489316136,1178,0.0001
1489316140,1178,0.0001
1489316143,1178,0.0001
1489316146,1178,0.0001
1489316149,1178,0.0001
1489316152,1178,0.0001
1489316154,1178,0.0001
1489316158,1178,0.0001
1489316161,1178,0.0001
1489316165,1178,0.0001
1489316169,1178,0.0001
1489316173,1178,0.0001
1489316179,1174.5,0.0015
1489316193,1178,0.0001
1489316196,1178,0.0001
1489316199,1178,0.0001
1489316202,1178,0.0001
1489316206,1178,0.0001
1489316209,1178,0.0001
1489316211,1178,0.0001
1489316215,1178,0.0001
1489316218,1178,0.0001
1489316220,1178,0.0001
1489316224,1178,0.0001
1489316227,1178,0.0001
1489316231,1178,0.0001
1489316235,1178,0.0001
1489316239,1178,0.0001
1489316245,1174.5,0.0015
1489316250,1178,0.0001
1489316253,1178,0.0001
1489316257,1178,0.0001
1489316260,1178,0.0001
1489316264,1178,0.0001
1489316268,1178,0.0001
1489316271,1178,0.0001
1489316275,1178,0.0001
1489316278,1178,0.0001
1489316282,1178,0.0001
1489316286,1178,0.0001
1489316290,1178,0.0001
1489316294,1178,0.0001
1489316298,1178,0.0001
1489316302,1178,0.0001
1489316310,1174.5,0.0015
1489316315,1178,0.0001
1489316318,1178,0.0001
1489316322,1178,0.0001
1489316325,1178,0.0001
1489316329,1178,0.0001
1489316333,1178,0.0001
1489316336,1178,0.0001
1489316340,1178,0.0001
1489316343,1178,0.0001
1489316347,1178,0.0001
1489316351,1178,0.0001
1489316354,1178,0.0001
1489316359,1178,0.0001
1489316363,1178,0.0001
1489316367,1178,0.0001
1489316374,1174.5,0.0015
1489316379,1178,0.0001
1489316383,1178,0.0001
1489316387,1178,0.0001
1489316390,1178,0.0001
1489316402,1174.5,0.0005
1489316420,1178,0.0001
1489316423,1178,0.0001
1489316426,1178,0.0001
1489316429,1178,0.0001
1489316433,1178,0.0001
1489316435,1178,0.0001
1489316438,1178,0.0001
1489316442,1178,0.0001
1489316445,1178,0.0001
1489316447,1178,0.0001
1489316451,1178,0.0001
1489316454,1178,0.0001
1489316458,1178,0.0001
1489316462,1178,0.0001
1489316466,1178,0.0001
1489316472,1174.5,0.0015
1489316477,1178,0.0001
1489316480,1178,0.0001
1489316484,1178,0.0001
1489316487,1178,0.0001
1489316491,1178,0.0001
1489316495,1178,0.0001
1489316498,1178,0.0001
1489316502,1178,0.0001
1489316505,1178,0.0001
1489316509,1178,0.0001
1489316512,1178,0.0001
1489316516,1178,0.0001
1489316520,1178,0.0001
1489316525,1178,0.0001
1489316529,1178,0.0001
1489316536,1174.5,0.0015
1489316542,1178,0.0001
1489316545,1178,0.0001
1489316549,1178,0.0001
1489316552,1178,0.0001
1489316556,1178,0.0001
1489316559,1178,0.0001
1489316563,1178,0.0001
1489316566,1178,0.0001
1489316570,1178,0.0001
1489316573,1178,0.0001
1489316577,1178,0.0001
1489316581,1178,0.0001
1489316586,1178,0.0001
1489316589,1178,0.0001
1489316593,1178,0.0001
1489316601,1174.5,0.0015
1489316606,1178,0.0001
1489316610,1178,0.0001
1489316613,1178,0.0001
1489316617,1178,0.0001
1489316620,1178,0.0001
1489316624,1178,0.0001
1489316627,1178,0.0001
1489316631,1178,0.0001
1489316635,1178,0.0001
1489316638,1178,0.0001
1489316642,1178,0.0001
1489316646,1178,0.0001
1489316650,1178,0.0001
1489316654,1178,0.0001
1489316658,1178,0.0001
1489316666,1174.5,0.0015
1489316671,1178,0.0001
1489316674,1178,0.0001
1489316678,1178,0.0001
1489316681,1178,0.0001
1489316685,1178,0.0001
1489316689,1178,0.0001
1489316692,1178,0.0001
1489316696,1178,0.0001
1489316699,1178,0.0001
1489316703,1178,0.0001
1489316707,1178,0.0001
1489316710,1178,0.0001
1489316715,1178,0.0001
1489316719,1178,0.0001
1489316723,1178,0.0001
1489316731,1174.5,0.0015
1489316735,1178,0.0001
1489316739,1178,0.0001
1489316743,1178,0.0001
1489316746,1178,0.0001
1489316750,1178,0.0001
1489316754,1178,0.0001
1489316757,1178,0.0001
1489316760,1178,0.0001
1489316764,1178,0.0001
1489316767,1178,0.0001
1489316771,1178,0.0001
1489316775,1178,0.0001
1489316779,1178,0.0001
1489316784,1178,0.0001
1489316787,1178,0.0001
1489316795,1174.5,0.0015
1489316800,1178,0.0001
1489316804,1178,0.0001
1489316808,1178,0.0001
1489316811,1178,0.0001
1489316815,1178,0.0001
1489316818,1178,0.0001
1489316822,1178,0.0001
1489316825,1178,0.0001
1489316829,1178,0.0001
1489316832,1178,0.0001
1489316836,1178,0.0001
1489316840,1178,0.0001
1489316845,1178,0.0001
1489316848,1178,0.0001
1489316853,1178,0.0001
1489316860,1174.5,0.0015
1489316865,1178,0.0001
1489316868,1178,0.0001
1489316872,1178,0.0001
1489316875,1178,0.0001
1489316879,1178,0.0001
1489316883,1178,0.0001
1489316886,1178,0.0001
1489316890,1178,0.0001
1489316893,1178,0.0001
1489316897,1178,0.0001
1489316901,1178,0.0001
1489316905,1178,0.0001
1489316909,1178,0.0001
1489316913,1178,0.0001
1489316917,1178,0.0001
1489316924,1174.5,0.0015
1489316929,1178,0.0001
1489316933,1178,0.0001
1489316937,1178,0.0001
1489316940,1178,0.0001
1489316944,1178,0.0001
1489316948,1178,0.0001
1489316951,1178,0.0001
1489316955,1178,0.0001
1489316958,1178,0.0001
1489316962,1178,0.0001
1489316966,1178,0.0001
1489316969,1178,0.0001
1489316973,1178,0.0001
1489316978,1178,0.0001
1489316982,1178,0.0001
1489316989,1174.5,0.0015
1489316995,1178,0.0001
1489316998,1178,0.0001
1489317002,1178,0.0001
1489317005,1178,0.0001
1489317009,1178,0.0001
1489317012,1178,0.0001
1489317016,1178,0.0001
1489317019,1178,0.0001
1489317023,1178,0.0001
1489317026,1178,0.0001
1489317030,1178,0.0001
1489317034,1178,0.0001
1489317038,1178,0.0001
1489317042,1178,0.0001
1489317046,1178,0.0001
1489317054,1174.5,0.0015
1489317059,1178,0.0001
1489317062,1178,0.0001
1489317066,1178,0.0001
1489317070,1178,0.0001
1489317073,1178,0.0001
1489317077,1178,0.0001
1489317080,1178,0.0001
1489317084,1178,0.0001
1489317088,1178,0.0001
1489317091,1178,0.0001
1489317095,1178,0.0001
1489317099,1178,0.0001
1489317103,1178,0.0001
1489317107,1178,0.0001
1489317111,1178,0.0001
1489317119,1174.5,0.0015
1489317124,1178,0.0001
1489317127,1178,0.0001
